date,TOTALCOST,VENDOR_ID,EXPENSECATEGORY_ID,status
"2017-08-02 07:00:00",374.93,7467478,1875645,3
"2017-08-02 07:00:00",11.37,420077,1875694,3
"2017-08-02 07:00:00",23.45,420077,1875694,3
"2017-08-02 07:00:00",12.17,330104,1875650,3
"2017-08-02 07:00:00",1533.94,7467479,1875694,3
"2017-08-02 07:00:00",25.00,1572225,1875627,3
"2017-08-04 00:00:00",35.00,7499636,1875627,3
"2017-08-04 06:00:00",220.00,7499637,1875627,3
"2017-08-04 06:00:00",25.59,315151,1875694,3
"2017-08-04 06:00:00",7.05,330103,1875690,3
"2017-08-04 06:00:00",3.61,7510848,1875690,3
"2017-08-04 06:00:00",1.00,7510849,1875627,3
"2017-08-04 06:00:00",1.00,7510850,1875627,3
"2017-08-04 06:00:00",1.00,7510851,1875627,3
"2017-08-04 06:00:00",25.00,7510852,1875627,3
"2017-08-04 06:00:00",1.58,6129091,1875694,2
"2017-08-04 06:00:00",100.00,6223044,1875627,3
"2017-08-04 06:00:00",32.00,7522143,1875650,3
"2017-08-07 07:00:00",2.04,7562574,1875650,3
"2017-08-07 07:00:00",1.00,7562575,1875694,3
"2017-08-07 07:00:00",1.00,7562575,1875694,3
"2017-08-07 07:00:00",110.00,7562576,1875650,3
"2017-08-07 07:00:00",32.44,7562577,1875694,3
"2017-08-07 07:00:00",44.36,341003,1875694,3
"2017-08-07 07:00:00",307.67,7467478,1875645,3
"2017-08-07 07:00:00",9.68,7562574,1875650,3
"2017-08-07 07:00:00",26.80,6470656,1875694,3
"2017-08-07 07:00:00",900.00,7562583,1875627,3
"2017-08-07 07:00:00",27.00,478098,1875634,3
"2017-08-07 07:00:00",26.70,315167,1875650,3
"2017-08-07 07:00:00",5.00,7562584,1875694,3
"2017-08-07 07:00:00",150.00,7562585,1875627,3
"2017-08-08 00:00:00",35.00,7576226,1875694,3
"2017-08-07 07:00:00",100.00,6223044,1875627,3
"2017-08-08 07:00:00",44.38,4074522,1875694,3
"2017-08-08 07:00:00",5.08,7594476,1875694,3
"2017-08-08 07:00:00",164.30,315243,1875629,3
"2017-08-08 07:00:00",38.84,330104,1875650,3
"2017-08-09 07:00:00",35.00,1629328,1875694,3
"2017-08-09 07:00:00",28.91,315167,1875650,3
"2017-08-09 07:00:00",58.57,420077,1875694,3
"2017-08-09 07:00:00",25.00,1572225,1875627,3
"2017-08-10 07:00:00",33.68,7635493,1875694,3
"2017-08-10 07:00:00",110.00,7635494,1875627,3
"2017-08-11 07:00:00",17.39,501079,1875689,3
"2017-08-11 07:00:00",22.94,501079,1875689,3
"2017-08-11 07:00:00",7.18,7510848,1875690,3
"2017-08-11 07:00:00",1.00,7655844,1875627,3
"2017-08-11 07:00:00",1.00,7655845,1875627,3
"2017-08-11 07:00:00",25.00,7655846,1875627,3
"2017-08-11 07:00:00",1.00,7655847,1875627,3
"2017-08-11 07:00:00",75.00,6223044,1875627,3
"2017-08-12 07:00:00",77.24,1629326,1875661,3
"2017-08-14 07:00:00",59.42,1652501,1875650,3
"2017-08-14 07:00:00",144.19,523880,1875650,3
"2017-08-14 07:00:00",2.56,7692496,1875694,3
"2017-08-14 07:00:00",307.67,7467478,1875645,3
"2017-08-14 07:00:00",44.00,1572223,1875650,3
"2017-08-14 07:00:00",141.75,533827,1875629,3
"2017-08-14 07:00:00",48.07,420077,1875694,3
"2017-08-14 07:00:00",10.73,420077,1875694,3
"2017-08-14 07:00:00",8.94,330104,1875650,3
"2017-08-14 07:00:00",250.00,5091392,1875627,3
"2017-08-14 07:00:00",74.00,7692497,1875627,3
"2017-08-14 07:00:00",26.88,7692498,1875695,3
"2017-08-14 07:00:00",2.61,7692499,1875694,3
"2017-08-14 07:00:00",5.00,7692500,1875694,3
"2017-08-14 07:00:00",116.97,7692501,1875694,3
"2017-08-14 07:00:00",125.17,7692502,1875694,3
"2017-08-14 07:00:00",164.28,7692501,1875694,3
"2017-08-15 07:00:00",39.19,315168,1875650,3
"2017-08-15 07:00:00",12.72,7732017,1875650,3
"2017-08-15 07:00:00",8.94,330104,1875650,3
"2017-08-15 07:00:00",139.00,7732018,1875627,3
"2017-08-15 07:00:00",144.00,7732019,1875627,3
"2017-08-16 07:00:00",52.29,315246,1875690,3
"2017-08-16 07:00:00",22.94,501079,1875689,3
"2017-08-16 07:00:00",25.00,1572225,1875627,3
"2017-08-16 07:00:00",2.61,6129091,1875627,2
"2017-08-16 07:00:00",0.44,6129091,1875627,2
"2017-08-16 07:00:00",2.61,6129091,1875627,2
"2017-08-16 07:00:00",150.00,6223044,1875627,3
"2017-08-16 07:00:00",2.61,6129091,1875627,2
"2017-08-17 07:00:00",18.30,315151,1875694,3
"2017-08-18 07:00:00",8.56,7798704,1875692,3
"2017-08-18 07:00:00",3.00,7798704,1875692,3
"2017-08-18 07:00:00",47.00,2181837,1875650,3
"2017-08-18 07:00:00",11.99,315151,1875694,3
"2017-08-18 07:00:00",53.42,7798706,1875694,3
"2017-08-18 07:00:00",4.79,7798706,1875694,3
"2017-08-18 07:00:00",1.00,7798707,1875627,3
"2017-08-18 07:00:00",1.00,7798708,1875627,3
"2017-08-18 07:00:00",1.00,7798709,1875627,3
"2017-08-18 07:00:00",25.00,7798710,1875627,3
"2017-08-21 07:00:00",115.11,7865632,1875650,3
"2017-08-21 07:00:00",45.70,7865633,1875650,3
"2017-08-21 07:00:00",42.92,7865634,1875694,3
"2017-08-21 07:00:00",5.00,7865635,1875694,3
"2017-08-21 07:00:00",50.00,315248,1875684,3
"2017-08-21 07:00:00",21.89,4074522,1875694,3
"2017-08-21 07:00:00",17.73,3830000,1875650,3
"2017-08-21 07:00:00",54.69,341003,1875694,3
"2017-08-21 07:00:00",42.59,7865636,1875694,3
"2017-08-21 07:00:00",57.55,3830000,1875650,3
"2017-08-21 07:00:00",9.62,478099,1875650,3
"2017-08-21 07:00:00",29.69,315151,1875694,3
"2017-08-21 07:00:00",27.75,478099,1875650,3
"2017-08-21 07:00:00",73.94,7865637,1875694,3
"2017-08-21 07:00:00",6.29,315167,1875650,3
"2017-08-21 07:00:00",5.00,7865638,1875694,3
"2017-08-21 07:00:00",60.00,7865639,1875627,3
"2017-08-21 07:00:00",40.00,7865640,1875627,3
"2017-08-21 07:00:00",266.00,7865641,1875627,3
"2017-08-21 07:00:00",110.00,7865642,1875627,3
"2017-08-21 07:00:00",100.00,7865643,1875627,3
"2017-08-21 07:00:00",100.00,7865644,1875627,3
"2017-08-21 07:00:00",4.12,7692496,1875694,3
"2017-08-21 07:00:00",31.39,7865645,1875694,3
"2017-08-21 07:00:00",200.00,6223044,1875627,3
"2017-08-22 07:00:00",11.71,7562574,1875650,3
"2017-08-22 07:00:00",33.93,315246,1875690,3
"2017-08-22 07:00:00",13.58,7732017,1875650,3
"2017-08-22 07:00:00",20.00,7881302,1875627,3
"2017-08-22 07:00:00",125.00,6223044,1875627,3
"2017-08-23 07:00:00",71.09,7907093,1875650,3
"2017-08-23 07:00:00",50.00,7907094,1875694,3
"2017-08-23 07:00:00",6.55,4819200,1875694,3
"2017-08-23 07:00:00",25.00,1572225,1875627,3
"2017-08-24 07:00:00",14.00,7929845,1875694,3
"2017-08-24 07:00:00",69.98,7929846,1875694,3
"2017-08-24 07:00:00",65.00,1572223,1875650,3
"2017-08-24 07:00:00",20.99,7372882,1875650,3
"2017-08-24 07:00:00",42.60,7929847,1875694,3
"2017-08-24 07:00:00",145.14,7929848,1875645,3
"2017-08-24 07:00:00",3.30,315246,1875690,3
"2017-08-24 07:00:00",48.39,523880,1875650,3
"2017-08-25 07:00:00",60.00,7929848,1875645,3
"2017-08-25 07:00:00",14.00,7950789,1875694,3
"2017-08-25 07:00:00",1.13,7950790,1875650,3
"2017-08-25 07:00:00",1.00,7950791,1875627,3
"2017-08-25 07:00:00",1.00,7950792,1875627,3
"2017-08-25 07:00:00",25.00,7950793,1875627,3
"2017-08-25 07:00:00",1.00,7950794,1875627,3
"2017-08-28 07:00:00",3.20,350653,1875694,3
"2017-08-28 07:00:00",190.95,523880,1875650,3
"2017-08-28 07:00:00",17.93,8013176,1875694,3
"2017-08-28 07:00:00",55.00,1125533,1875650,3
"2017-08-28 07:00:00",28.79,877301,1875684,3
"2017-08-28 07:00:00",8.89,2252005,1875650,3
"2017-08-28 07:00:00",9.46,315170,1875650,3
"2017-08-28 07:00:00",3.00,315179,1875627,3
"2017-08-28 07:00:00",78.42,456438,1875694,3
"2017-08-28 07:00:00",33.34,315167,1875650,3
"2017-08-28 07:00:00",5.00,8013177,1875694,3
"2017-08-28 07:00:00",100.00,8013178,1875627,3
"2017-08-28 07:00:00",1533.94,8013179,1875694,3
"2017-08-29 07:00:00",124.82,1406322,1875653,3
"2017-08-29 07:00:00",57.00,8031070,1875694,3
"2017-08-29 07:00:00",5.79,330103,1875690,3
"2017-08-30 07:00:00",85.65,350636,1875694,3
"2017-08-30 07:00:00",32.63,5377568,1875650,3
"2017-08-30 07:00:00",25.00,1572225,1875627,3
"2017-08-31 07:00:00",9.71,315157,1875694,3
"2017-07-05 00:00:00",34.00,6962549,1881409,3
"2017-08-07 00:00:00",34.00,7550495,1881409,3
"2017-08-08 00:00:00",34.00,7589368,1881409,3
"2017-08-08 00:00:00",34.00,7589369,1881409,3
"2017-08-14 00:00:00",34.00,7684104,1881409,3
"2017-07-03 04:00:00",4.00,4550672,1883396,2
"2017-07-03 04:00:00",50.00,6928093,1883374,3
"2017-07-05 04:00:00",23.34,4549890,1883397,3
"2017-07-05 04:00:00",22.24,4549890,1883397,3
"2017-07-05 04:00:00",1396.98,6955336,1883441,2
"2017-07-05 04:00:00",26.12,4780250,1883397,2
"2017-07-05 04:00:00",10.00,6955337,1883415,2
"2017-07-06 04:00:00",7.02,4549890,1883397,3
"2017-07-06 04:00:00",1.35,6980105,1883420,2
"2017-07-07 04:00:00",28.98,4549890,1883397,3
"2017-07-07 04:00:00",6.96,6990567,1883397,3
"2017-07-07 04:00:00",10.00,4549892,1883389,2
"2017-07-07 04:00:00",3.92,7000801,1883397,2
"2017-07-10 04:00:00",15.04,4549892,1883389,2
"2017-07-10 04:00:00",9.71,4550678,1883397,2
"2017-07-10 04:00:00",17.74,7022568,1883441,3
"2017-07-10 04:00:00",23.42,7045307,1883441,3
"2017-07-11 04:00:00",240.15,4550667,1883428,2
"2017-07-11 04:00:00",241.00,4550667,1883428,2
"2017-07-12 04:00:00",74.53,5585696,1883397,3
"2017-07-13 04:00:00",3.35,7092774,1883420,2
"2017-07-13 04:00:00",3.35,7092774,1883420,2
"2017-07-13 04:00:00",8.52,7092775,1883397,2
"2017-07-17 04:00:00",10.00,6778270,1883441,2
"2017-07-17 04:00:00",8.76,4656990,1883441,3
"2017-07-18 04:00:00",14.98,7181075,1883397,3
"2017-07-18 04:00:00",9.36,4549892,1883389,2
"2017-07-19 04:00:00",50.00,7201088,1883441,3
"2017-07-20 04:00:00",23.00,4549885,1883390,2
"2017-07-20 04:00:00",4.84,4549890,1883397,3
"2017-07-21 04:00:00",40.42,4549890,1883397,3
"2017-07-21 04:00:00",49.99,7236215,1883436,2
"2017-07-24 04:00:00",12.49,7255025,1883441,3
"2017-07-24 04:00:00",9.87,4549893,1883397,3
"2017-07-24 04:00:00",3.42,7263112,1883441,2
"2017-07-24 00:00:00",34.00,7278387,1883441,3
"2017-07-24 00:00:00",34.00,7278388,1883441,3
"2017-07-24 04:00:00",588.79,7278389,1883400,2
"2017-07-24 04:00:00",14.98,7278390,1883397,3
"2017-07-24 04:00:00",252.36,4790411,1883374,2
"2017-07-24 04:00:00",13.11,7281326,1883441,2
"2017-07-24 04:00:00",3.42,7281328,1883441,2
"2017-07-25 04:00:00",0.40,7301355,1883374,3
"2017-07-27 00:00:00",34.00,7352430,1883441,3
"2017-07-27 04:00:00",9.99,7352431,1883436,2
"2017-07-31 00:00:00",15.00,6339564,1883374,3
"2017-08-02 04:00:00",10.05,4780248,1883441,2
"2017-08-02 04:00:00",3.41,4633333,1883397,2
"2017-08-02 04:00:00",3.41,4646907,1883397,2
"2017-08-04 04:00:00",6.20,7505181,1883397,2
"2017-08-07 04:00:00",10.69,7569539,1883398,3
"2017-08-07 04:00:00",1458.40,7569540,1883413,2
"2017-08-10 00:00:00",34.00,7626876,1883441,3
"2017-08-10 04:00:00",49.99,7626877,1883441,3
"2017-08-10 04:00:00",23.42,7626878,15794812,3
"2017-08-11 04:00:00",34.00,4549892,1883389,2
"2017-08-11 04:00:00",30.03,4549892,1883389,2
"2017-08-14 00:00:00",29.00,7693228,1883441,3
"2017-08-14 00:00:00",34.00,7697157,1883441,3
"2017-08-14 04:00:00",34.00,4550678,1883397,2
"2017-08-14 00:00:00",34.00,7697158,1883441,3
"2017-08-14 04:00:00",7.30,4550678,1883397,2
"2017-08-14 04:00:00",15.00,7697159,1883415,2
"2017-08-14 04:00:00",10.00,7697160,1883415,2
"2017-08-16 04:00:00",15.46,4549890,1883397,2
"2017-08-16 04:00:00",27.74,4549893,1883397,3
"2017-08-17 04:00:00",62.50,4549885,1883396,2
"2017-08-17 04:00:00",20.00,4580664,1883396,2
"2017-08-17 04:00:00",20.00,4549885,1883396,2
"2017-08-17 04:00:00",21.60,4549890,1883397,2
"2017-08-17 04:00:00",54.37,4780248,1883416,2
"2017-08-17 04:00:00",13.78,4549890,1883397,3
"2017-08-17 04:00:00",156.33,7781156,1883397,3
"2017-08-18 04:00:00",17.45,4549890,1883397,3
"2017-08-18 04:00:00",7.49,4550672,1883431,2
"2017-08-21 04:00:00",103.00,4549885,1883396,3
"2017-08-21 04:00:00",505.58,4550667,1883428,2
"2017-08-21 04:00:00",100.00,7851154,1883374,3
"2017-08-21 04:00:00",14.37,7851155,1883389,2
"2017-08-21 04:00:00",7.42,7851156,1883441,3
"2017-08-21 04:00:00",8.01,7851157,1883441,3
"2017-08-21 04:00:00",50.00,7851158,1883441,3
"2017-08-21 04:00:00",4.92,4646907,1883397,2
"2017-08-22 04:00:00",282.74,4790411,1883374,2
"2017-08-23 04:00:00",10.00,7901655,1883415,2
"2017-08-23 04:00:00",10.11,4549892,1883389,2
"2017-08-23 04:00:00",20.16,4580664,1883396,2
"2017-08-24 00:00:00",34.00,7924170,1883441,3
"2017-08-24 00:00:00",34.00,7924171,1883441,3
"2017-08-24 04:00:00",14.98,7924172,1883397,3
"2017-08-24 04:00:00",315.00,7924173,1883374,2
"2017-08-24 04:00:00",2.95,7924174,1883441,2
"2017-08-25 04:00:00",17.34,4549890,1883397,3
"2017-08-28 04:00:00",5.88,4656990,1883441,3
"2017-08-28 04:00:00",10.00,7990208,1883437,2
"2017-08-28 04:00:00",4.28,4580665,1883397,3
"2017-08-28 00:00:00",34.00,8003923,1883441,3
"2017-08-28 04:00:00",9.99,8003924,1883436,2
"2017-08-31 00:00:00",15.00,6339564,1883374,3
"2017-08-29 00:00:00",2.50,5138148,1885025,3
"2017-08-28 00:00:00",2.50,320537,1903320,3
"2017-07-03 00:00:00",3.00,2471953,1911709,3
"2017-07-03 04:00:00",10.40,322731,1911732,2
"2017-07-03 04:00:00",2.53,322731,1911732,2
"2017-07-03 04:00:00",11.34,322731,1911732,3
"2017-07-03 04:00:00",5.82,3633442,1911732,2
"2017-07-03 04:00:00",403.00,3513214,1911709,3
"2017-07-03 04:00:00",3.71,3633442,1911732,2
"2017-07-03 04:00:00",7.35,3633442,1911732,2
"2017-07-03 04:00:00",10.00,6938511,1911755,2
"2017-07-03 04:00:00",14.79,6938512,1911732,2
"2017-07-03 04:00:00",13.42,4364098,1911732,2
"2017-07-03 04:00:00",5.60,3592978,1911732,2
"2017-07-03 04:00:00",28.36,3533582,1911732,3
"2017-07-05 00:00:00",35.00,3651747,1911709,3
"2017-07-05 04:00:00",2.11,322742,1911732,3
"2017-07-06 00:00:00",35.00,3651747,1911709,3
"2017-07-13 04:00:00",11.32,322731,1911732,2
"2017-07-13 04:00:00",32.20,3633442,1911732,3
"2017-07-14 04:00:00",25.00,7109849,1911776,3
"2017-07-14 04:00:00",35.71,6770508,1911732,3
"2017-07-14 04:00:00",21.93,322731,1911732,3
"2017-07-14 04:00:00",3.06,3633442,1911732,2
"2017-07-17 04:00:00",75.95,532942,1911711,2
"2017-07-17 04:00:00",13.36,322731,1911732,3
"2017-07-17 04:00:00",2.11,322731,1911732,2
"2017-07-17 04:00:00",5.82,322731,1911732,2
"2017-07-17 04:00:00",8.60,322742,1911732,2
"2017-07-17 04:00:00",7.64,322731,1911732,2
"2017-07-17 04:00:00",13.38,322742,1911732,2
"2017-07-17 04:00:00",34.49,3633442,1911732,3
"2017-07-17 04:00:00",2.53,322731,1911732,2
"2017-07-17 04:00:00",0.95,3633442,1911732,2
"2017-07-17 04:00:00",15.00,322733,1911712,2
"2017-07-17 04:00:00",140.85,3461516,1911708,2
"2017-07-17 04:00:00",40.08,3533582,1911732,3
"2017-07-18 04:00:00",16.20,322731,1911732,3
"2017-07-18 04:00:00",64.82,3533582,1911732,3
"2017-07-18 04:00:00",29.76,322731,1911732,3
"2017-07-18 04:00:00",6.87,3633442,1911732,2
"2017-07-18 04:00:00",25.29,3633442,1911732,3
"2017-07-18 04:00:00",3.71,322731,1911732,2
"2017-07-19 04:00:00",26.08,322731,1911732,3
"2017-07-19 04:00:00",7.11,7210639,1911774,3
"2017-07-19 04:00:00",2.00,7210640,1911774,3
"2017-07-19 04:00:00",5.31,7210640,1911774,3
"2017-07-19 04:00:00",5.00,7210640,1911774,3
"2017-07-19 04:00:00",6.93,7210640,1911774,3
"2017-07-19 04:00:00",6.61,7210641,1911774,3
"2017-07-19 04:00:00",27.14,7210642,1911776,3
"2017-07-19 04:00:00",20.05,3961931,1911732,3
"2017-07-20 04:00:00",24.04,322731,1911732,3
"2017-07-20 04:00:00",6.92,7210640,1911774,3
"2017-07-20 04:00:00",79.99,7219400,1911771,2
"2017-07-19 04:00:00",2.00,7210640,1911774,3
"2017-07-25 04:00:00",5.99,1782721,1911709,2
"2017-07-25 04:00:00",15.03,322731,1911732,2
"2017-07-25 04:00:00",5.82,322731,1911732,2
"2017-07-25 04:00:00",3600.00,682032,1911764,2
"2017-07-25 04:00:00",24.50,7307221,1911776,3
"2017-07-25 04:00:00",5.00,7210640,1911774,3
"2017-07-25 04:00:00",7.05,7210640,1911774,3
"2017-07-24 04:00:00",2.00,7210640,1911774,3
"2017-07-24 04:00:00",1.30,7210640,1911774,3
"2017-07-24 04:00:00",26.82,322731,1911732,3
"2017-07-24 04:00:00",6.55,7210640,1911774,3
"2017-07-24 04:00:00",37.20,7307222,1911732,3
"2017-07-24 04:00:00",4.00,7210640,1911774,3
"2017-07-24 04:00:00",26.92,322731,1911732,3
"2017-07-24 04:00:00",7.11,7210640,1911774,3
"2017-07-24 04:00:00",25.25,5650492,1911732,3
"2017-07-24 04:00:00",36.75,322731,1911732,3
"2017-07-24 04:00:00",7.15,7210640,1911774,3
"2017-07-21 04:00:00",25.05,322731,1911732,3
"2017-07-21 04:00:00",2.00,7210640,1911774,3
"2017-07-21 04:00:00",7.15,7210640,1911774,3
"2017-07-21 04:00:00",27.32,322750,1911771,3
"2017-07-28 00:00:00",105.00,3651747,1911709,3
"2017-07-27 00:00:00",35.00,3651747,1911709,3
"2017-07-27 04:00:00",2.00,7210640,1911774,2
"2017-07-27 04:00:00",7.14,7210640,1911774,2
"2017-07-27 04:00:00",28.73,7307221,1911776,3
"2017-07-26 04:00:00",11.99,2855061,1911733,3
"2017-07-26 00:00:00",3.00,2471953,1911709,3
"2017-07-26 04:00:00",21.93,322731,1911732,2
"2017-07-26 04:00:00",7.27,7210640,1911774,2
"2017-07-26 04:00:00",3.00,7210640,1911774,2
"2017-07-26 04:00:00",8.61,7210640,1911774,2
"2017-07-26 04:00:00",2.00,7210640,1911774,2
"2017-07-26 04:00:00",8.53,7210640,1911774,2
"2017-07-26 04:00:00",403.25,2471954,1911709,3
"2017-07-26 04:00:00",229.48,7374264,1911732,2
"2017-07-26 04:00:00",1.00,7210640,1911774,2
"2017-08-01 00:00:00",3.00,2471953,1911709,3
"2017-08-01 04:00:00",403.25,2471954,1911764,2
"2017-08-03 04:00:00",11.32,322731,1911732,3
"2017-08-03 04:00:00",120.86,4847719,1911725,2
"2017-08-03 04:00:00",115.45,3461516,1911708,2
"2017-08-02 04:00:00",27.03,6770508,1911732,3
"2017-08-04 04:00:00",14.17,322731,1911732,3
"2017-08-04 04:00:00",15.54,3533582,1911732,3
"2017-08-04 04:00:00",14.39,3633442,1911732,3
"2017-08-04 04:00:00",7.35,3633442,1911732,2
"2017-08-07 04:00:00",5.60,322731,1911732,2
"2017-08-07 04:00:00",12.51,322731,1911732,3
"2017-08-07 04:00:00",16.21,322731,1911732,3
"2017-08-07 04:00:00",14.17,322731,1911732,3
"2017-08-07 04:00:00",26.00,3633442,1911732,3
"2017-08-07 04:00:00",36.20,3533582,1911732,3
"2017-08-07 04:00:00",30.67,3633442,1911732,3
"2017-08-07 04:00:00",11.81,3633442,1911732,3
"2017-08-07 04:00:00",6.79,7580052,1911732,3
"2017-08-07 04:00:00",7.35,3633442,1911732,2
"2017-08-07 04:00:00",0.95,3633442,1911732,2
"2017-08-07 04:00:00",10.00,7580053,1911755,2
"2017-08-08 04:00:00",35.00,3925079,1911750,2
"2017-08-08 04:00:00",13.36,322731,1911732,2
"2017-08-08 04:00:00",2.11,322731,1911732,2
"2017-08-08 04:00:00",5.82,322731,1911732,2
"2017-08-08 04:00:00",15.44,3533582,1911732,3
"2017-08-08 04:00:00",7.35,3633442,1911732,2
"2017-08-09 04:00:00",2.11,322731,1911732,2
"2017-08-09 04:00:00",5.60,322731,1911732,2
"2017-08-09 04:00:00",20.00,1609769,1911776,3
"2017-08-09 04:00:00",25.00,1600900,1911709,3
"2017-08-09 04:00:00",8.40,5617613,1911732,3
"2017-08-09 04:00:00",9.74,3633442,1911732,2
"2017-08-09 04:00:00",7.35,3633442,1911732,2
"2017-08-10 04:00:00",3.69,7638686,1911776,2
"2017-08-10 04:00:00",8.81,322731,1911732,2
"2017-08-10 04:00:00",9.43,322731,1911732,3
"2017-08-10 04:00:00",25.98,3633442,1911732,3
"2017-08-10 04:00:00",11.71,5765639,1911732,3
"2017-08-10 04:00:00",10.58,6770508,1911732,3
"2017-08-10 04:00:00",7.35,3633442,1911732,2
"2017-08-11 04:00:00",11.32,322731,1911732,3
"2017-08-11 04:00:00",3.71,322731,1911732,2
"2017-08-11 04:00:00",153.33,5650491,1911735,2
"2017-08-11 04:00:00",9.46,3633442,1911732,2
"2017-08-14 04:00:00",11.32,322731,1911732,3
"2017-08-14 04:00:00",9.01,5854206,1911731,2
"2017-08-14 04:00:00",8.85,6938512,1911732,2
"2017-08-14 04:00:00",24.49,322750,1911771,2
"2017-08-14 04:00:00",3.71,322742,1911732,2
"2017-08-14 04:00:00",220.44,7682656,1911735,2
"2017-08-14 04:00:00",29.45,7682657,1911735,2
"2017-08-14 04:00:00",9.69,322731,1911732,3
"2017-08-14 04:00:00",22.86,322731,1911732,3
"2017-08-14 04:00:00",3.71,322731,1911732,2
"2017-08-14 04:00:00",3.71,322731,1911732,2
"2017-08-14 04:00:00",28.32,3633442,1911732,3
"2017-08-14 04:00:00",18.88,3633442,1911732,3
"2017-08-14 04:00:00",5.82,3633442,1911732,2
"2017-08-14 04:00:00",7.35,3633442,1911732,2
"2017-08-14 04:00:00",7.35,3633442,1911732,2
"2017-08-14 04:00:00",0.95,3633442,1911732,2
"2017-08-15 04:00:00",7.64,322731,1911732,3
"2017-08-15 04:00:00",8.25,322731,1911732,3
"2017-08-15 04:00:00",7.09,7730314,1911732,2
"2017-08-15 04:00:00",10.87,3411735,1911732,3
"2017-08-15 04:00:00",23.69,3633442,1911732,3
"2017-08-15 04:00:00",0.95,3633442,1911732,2
"2017-08-16 04:00:00",7.09,7730314,1911732,2
"2017-08-16 04:00:00",20.00,4903927,1911776,3
"2017-08-16 04:00:00",10.79,322731,1911732,3
"2017-08-16 04:00:00",2.11,322731,1911732,2
"2017-08-16 04:00:00",27.26,3633442,1911732,3
"2017-08-16 04:00:00",8.39,3533582,1911732,3
"2017-08-16 04:00:00",7.35,3633442,1911732,2
"2017-08-17 04:00:00",54.95,4007218,1911731,2
"2017-08-17 04:00:00",11.32,322731,1911732,3
"2017-08-17 04:00:00",2.11,322737,1911732,2
"2017-08-17 04:00:00",22.32,3633442,1911732,3
"2017-08-17 04:00:00",11.27,7783614,1911732,3
"2017-08-17 04:00:00",7.35,3633442,1911732,2
"2017-08-18 04:00:00",5.50,322731,1911732,2
"2017-08-18 04:00:00",14.45,3533582,1911732,3
"2017-08-18 04:00:00",8.81,322731,1911732,2
"2017-08-18 04:00:00",14.08,7792032,1911731,2
"2017-08-18 04:00:00",21.92,3633442,1911732,3
"2017-08-18 04:00:00",5.00,7792033,1911756,2
"2017-08-18 04:00:00",7.35,3633442,1911732,2
"2017-08-18 04:00:00",7.40,7792034,1911731,2
"2017-08-21 04:00:00",20.00,7868192,1911776,3
"2017-08-21 04:00:00",7.53,322731,1911732,2
"2017-08-21 04:00:00",35.00,3925079,1911750,2
"2017-08-21 04:00:00",15.00,322733,1911712,2
"2017-08-21 04:00:00",1.26,322742,1911732,2
"2017-08-21 04:00:00",11.64,322731,1911732,3
"2017-08-21 04:00:00",11.12,322731,1911732,3
"2017-08-21 04:00:00",21.32,322731,1911732,3
"2017-08-21 04:00:00",2.11,322731,1911732,2
"2017-08-21 04:00:00",39.30,3633442,1911732,3
"2017-08-21 04:00:00",30.00,1600900,1911709,3
"2017-08-21 04:00:00",50.00,1609769,1911776,3
"2017-08-21 04:00:00",26.91,3633442,1911732,3
"2017-08-21 04:00:00",19.22,5765639,1911732,3
"2017-08-21 04:00:00",19.22,3633442,1911732,3
"2017-08-21 04:00:00",12.96,3633442,1911732,3
"2017-08-21 04:00:00",124.66,5650491,1911735,2
"2017-08-21 04:00:00",4.60,5765639,1911732,3
"2017-08-21 04:00:00",8.98,6770508,1911732,3
"2017-08-21 04:00:00",7.35,3633442,1911732,2
"2017-08-21 04:00:00",7.35,3633442,1911732,2
"2017-08-21 04:00:00",7.35,3633442,1911732,2
"2017-08-21 04:00:00",1898.97,682032,1911764,2
"2017-08-22 04:00:00",16.27,322731,1911732,3
"2017-08-22 04:00:00",3.71,322731,1911732,2
"2017-08-22 04:00:00",30.00,1162390,1911776,3
"2017-08-22 04:00:00",26.39,3633442,1911732,3
"2017-08-22 04:00:00",11.05,3633442,1911732,3
"2017-08-22 04:00:00",7.04,7580052,1911732,3
"2017-08-23 04:00:00",26.08,5765639,1911732,3
"2017-08-23 04:00:00",13.06,322731,1911732,3
"2017-08-23 04:00:00",8.95,322731,1911732,2
"2017-08-23 04:00:00",9.63,3633442,1911732,3
"2017-08-23 04:00:00",0.95,3633442,1911732,2
"2017-08-24 04:00:00",22.86,6770508,1911732,3
"2017-08-24 04:00:00",3.06,322731,1911732,2
"2017-08-24 04:00:00",7.00,7921726,1911750,2
"2017-08-24 04:00:00",8.80,322731,1911732,3
"2017-08-24 04:00:00",23.99,3633442,1911732,3
"2017-08-24 04:00:00",7.35,3633442,1911732,2
"2017-08-25 04:00:00",5.99,1782721,1911709,2
"2017-08-25 04:00:00",35.00,3925079,1911750,2
"2017-08-25 04:00:00",12.83,322731,1911732,3
"2017-08-25 04:00:00",2.11,322731,1911732,2
"2017-08-25 04:00:00",57.80,3533582,1911732,3
"2017-08-25 04:00:00",16.80,3633442,1911732,3
"2017-08-25 04:00:00",7.35,3633442,1911732,2
"2017-08-28 04:00:00",7.53,322731,1911732,2
"2017-08-28 04:00:00",11.99,2855061,1911733,3
"2017-08-28 04:00:00",9.85,322731,1911732,3
"2017-08-28 04:00:00",3.71,322731,1911732,2
